WHOI SSSG dsLogCsv
DATE_GMT, TIME_GMT, CNAV_LAT, CNAV_LON, SPD, PASHR_HEADING, GYRO_HDT, PMV_HD_DIFF, PASHR_ROLL, PASHR_PITCH, PASHR_HEAVE, PASHR_ROLL_ACCURACY, PASHR_PITCH_ACCURACY, PASHR_HEADING_ACCURACY, PASHR_IMU_FLAG, SEAPATH_ROLL, SEAPATH_PITCH, SEAPATH_HEAVE, SEAPATH_GGA_FLAG, SEAPATH_HORIZ_QUAL, SEAPATH_HGT_QUAL, SEAPATH_HEAD_QUAL, SEAPATH_RP_QUAL, SEAPATH_HEADING
2024/09/16, 02:41:58.810, 72.460, -2.509, 9.99, 320.700, 317.970, 2.7300, 0.510, 0.200, -0.690, 0.020, 0.020, 0.012, 2, 1.37, 0.38, 0.76, 2.00, 0.00, 0.00, 0.00, 0.00, 320.40
2024/09/16, 02:42:08.810, 72.460, -2.510, 10.09, 318.960, 317.190, 1.7700, -2.370, 0.530, -0.210, 0.020, 0.020, 0.012, 2, -1.86, 0.61, 0.39, 2.00, 0.00, 0.00, 0.00, 0.00, 319.19
2024/09/16, 02:42:18.810, 72.460, -2.511, 10.21, 318.120, 316.380, 1.7400, -1.710, 0.490, 0.900, 0.020, 0.020, 0.012, 2, -1.77, 0.78, -0.77, 2.00, 0.00, 0.00, 0.00, 0.00, 318.08
2024/09/16, 02:42:28.810, 72.461, -2.512, 10.41, 318.530, 316.520, 2.0100, 0.250, 0.290, 0.000, 0.020, 0.020, 0.012, 2, -0.12, 0.19, 0.31, 2.00, 0.00, 0.00, 0.00, 0.00, 318.39
2024/09/16, 02:42:38.810, 72.461, -2.513, 10.54, 318.840, 316.640, 2.2000, 0.220, 0.990, 0.630, 0.020, 0.020, 0.012, 2, 0.37, 0.59, -0.18, 2.00, 0.00, 0.00, 0.00, 0.00, 318.66
2024/09/16, 02:42:48.810, 72.461, -2.514, 10.56, 318.020, 316.000, 2.0200, -0.020, 1.230, 0.400, 0.020, 0.020, 0.012, 2, -0.28, 1.55, -0.32, 2.00, 0.00, 0.00, 0.00, 0.00, 318.00
2024/09/16, 02:42:58.810, 72.462, -2.515, 10.57, 317.880, 315.790, 2.0900, 1.860, 0.210, 0.480, 0.020, 0.020, 0.012, 2, 1.22, 0.36, -0.40, 2.00, 0.00, 0.00, 0.00, 0.00, 317.67
2024/09/16, 02:43:08.811, 72.462, -2.516, 10.66, 319.380, 317.370, 2.0100, -0.310, -0.810, 0.010, 0.020, 0.020, 0.012, 2, 0.05, -0.95, 0.22, 2.00, 0.00, 0.00, 0.00, 0.00, 319.16
2024/09/16, 02:43:18.811, 72.462, -2.518, 10.72, 318.810, 316.780, 2.0300, -1.610, 0.810, -0.120, 0.020, 0.020, 0.012, 1, -1.42, 0.54, 0.51, 2.00, 0.00, 0.00, 0.00, 0.00, 318.66
2024/09/16, 02:43:28.811, 72.463, -2.519, 10.67, 317.780, 315.260, 2.5200, 0.710, -0.050, 0.770, 0.020, 0.020, 0.012, 2, 0.24, 0.53, -0.83, 2.00, 0.00, 0.00, 0.00, 0.00, 317.25
2024/09/16, 02:43:38.811, 72.463, -2.520, 10.62, 318.460, 315.900, 2.5600, 2.850, -2.090, -0.610, 0.020, 0.020, 0.012, 2, 2.88, -2.00, 0.63, 2.00, 0.00, 0.00, 0.00, 0.00, 317.91
2024/09/16, 02:43:48.811, 72.463, -2.521, 10.52, 318.530, 315.920, 2.6100, 0.200, 0.490, -0.530, 0.020, 0.020, 0.012, 2, 1.15, 0.31, 0.72, 2.00, 0.00, 0.00, 0.00, 0.00, 318.24
2024/09/16, 02:43:58.811, 72.464, -2.522, 10.48, 317.910, 315.590, 2.3200, -2.270, 0.970, 0.150, 0.020, 0.020, 0.012, 2, -1.71, 1.24, -0.03, 2.00, 0.00, 0.00, 0.00, 0.00, 317.67
2024/09/16, 02:44:08.811, 72.464, -2.523, 10.62, 319.040, 317.610, 1.4300, -2.110, -1.650, -0.350, 0.020, 0.020, 0.012, 1, -1.93, -1.73, 0.50, 2.00, 0.00, 0.00, 0.00, 0.00, 318.90
2024/09/16, 02:44:18.811, 72.464, -2.524, 10.63, 319.760, 318.030, 1.7300, -2.340, 0.450, -0.120, 0.020, 0.020, 0.012, 2, -2.01, 0.37, 0.06, 2.00, 0.00, 0.00, 0.00, 0.00, 319.61
2024/09/16, 02:44:28.811, 72.465, -2.526, 10.71, 318.100, 316.040, 2.0600, -1.140, 2.430, 0.660, 0.020, 0.020, 0.012, 2, -1.11, 2.62, -0.83, 2.00, 0.00, 0.00, 0.00, 0.00, 318.15
2024/09/16, 02:44:38.811, 72.465, -2.527, 10.53, 318.470, 315.520, 2.9500, 1.590, 0.710, 0.990, 0.020, 0.020, 0.012, 1, 1.54, 1.58, -1.29, 2.00, 0.00, 0.00, 0.00, 0.00, 317.86
2024/09/16, 02:44:48.811, 72.465, -2.528, 10.35, 321.020, 319.030, 1.9900, 2.570, -2.450, -0.820, 0.020, 0.020, 0.012, 2, 2.86, -2.92, 1.23, 2.00, 0.00, 0.00, 0.00, 0.00, 320.63
2024/09/16, 02:44:58.811, 72.466, -2.529, 10.15, 320.590, 318.550, 2.0400, -1.760, 1.950, 0.610, 0.020, 0.020, 0.012, 2, -1.15, 1.59, -0.12, 2.00, 0.00, 0.00, 0.00, 0.00, 320.62
2024/09/16, 02:45:08.811, 72.466, -2.530, 10.04, 318.750, 317.010, 1.7400, -1.940, 0.930, 1.310, 0.020, 0.020, 0.012, 2, -1.87, 0.88, -1.04, 2.00, 0.00, 0.00, 0.00, 0.00, 318.70
2024/09/16, 02:45:18.811, 72.466, -2.531, 10.38, 319.730, 318.510, 1.2200, -3.300, -0.190, -0.300, 0.020, 0.020, 0.012, 1, -2.90, -0.70, 0.85, 2.00, 0.00, 0.00, 0.00, 0.00, 319.74
2024/09/16, 02:45:28.811, 72.467, -2.532, 10.48, 318.530, 317.330, 1.2000, -3.670, 2.060, 0.310, 0.020, 0.020, 0.012, 2, -3.72, 2.06, -0.07, 2.00, 0.00, 0.00, 0.00, 0.00, 318.63
2024/09/16, 02:45:38.811, 72.467, -2.533, 10.61, 318.080, 316.190, 1.8900, -1.110, -0.460, 0.930, 0.020, 0.020, 0.012, 2, -1.18, -0.72, -0.54, 2.00, 0.00, 0.00, 0.00, 0.00, 317.77
2024/09/16, 02:45:48.811, 72.467, -2.534, 10.49, 319.850, 317.680, 2.1700, 0.430, -1.550, -0.570, 0.020, 0.020, 0.012, 2, 0.55, -1.91, 0.85, 2.00, 0.00, 0.00, 0.00, 0.00, 319.59
2024/09/16, 02:45:58.812, 72.468, -2.535, 10.36, 320.250, 318.610, 1.6400, -3.240, 1.720, -0.350, 0.020, 0.020, 0.012, 2, -2.63, 1.29, 0.76, 2.00, 0.00, 0.00, 0.00, 0.00, 320.47
2024/09/16, 02:46:08.812, 72.468, -2.536, 10.47, 317.530, 316.210, 1.3200, -2.020, 1.450, 1.290, 0.020, 0.020, 0.012, 1, -2.54, 1.22, -1.09, 2.00, 0.00, 0.00, 0.00, 0.00, 317.50
2024/09/16, 02:46:18.812, 72.468, -2.538, 10.48, 318.720, 316.570, 2.1500, 1.910, -0.800, 0.200, 0.020, 0.020, 0.012, 1, 1.32, -0.50, -0.42, 2.00, 0.00, 0.00, 0.00, 0.00, 318.28
2024/09/16, 02:46:28.812, 72.469, -2.539, 10.33, 321.530, 319.870, 1.6600, -1.460, 0.400, -0.700, 0.020, 0.020, 0.012, 2, -0.65, -0.28, 0.97, 2.00, 0.00, 0.00, 0.00, 0.00, 321.58
2024/09/16, 02:46:38.812, 72.469, -2.540, 10.23, 318.490, 317.370, 1.1200, -3.330, 2.070, 0.130, 0.020, 0.020, 0.012, 2, -3.22, 1.96, -0.12, 2.00, 0.00, 0.00, 0.00, 0.00, 318.83
2024/09/16, 02:46:48.812, 72.469, -2.541, 10.20, 317.080, 315.530, 1.5500, -0.420, 0.320, 0.540, 0.020, 0.020, 0.012, 2, -1.34, 0.49, -0.66, 2.00, 0.00, 0.00, 0.00, 0.00, 317.09
2024/09/16, 02:46:58.812, 72.470, -2.542, 10.28, 319.050, 316.700, 2.3500, 1.430, -0.380, -0.480, 0.020, 0.020, 0.012, 2, 0.90, -0.12, 0.29, 2.00, 0.00, 0.00, 0.00, 0.00, 318.76
2024/09/16, 02:47:08.812, 72.470, -2.543, 10.38, 318.990, 316.880, 2.1100, 0.020, -0.180, -0.610, 0.020, 0.020, 0.012, 2, 0.37, 0.09, 0.40, 2.00, 0.00, 0.00, 0.00, 0.00, 318.72
2024/09/16, 02:47:18.812, 72.470, -2.544, 10.38, 317.730, 316.270, 1.4600, -1.000, 0.640, -0.470, 0.020, 0.020, 0.012, 2, -1.07, 0.94, 0.06, 2.00, 0.00, 0.00, 0.00, 0.00, 317.68
2024/09/16, 02:47:28.812, 72.471, -2.545, 10.42, 318.390, 316.500, 1.8900, -0.140, 0.330, 0.030, 0.020, 0.020, 0.012, 2, -0.32, 0.56, -0.04, 2.00, 0.00, 0.00, 0.00, 0.00, 318.28
2024/09/16, 02:47:38.812, 72.471, -2.546, 10.36, 318.540, 316.300, 2.2400, 1.370, 1.450, 0.780, 0.020, 0.020, 0.012, 2, 1.26, 1.39, -0.66, 2.00, 0.00, 0.00, 0.00, 0.00, 318.33
2024/09/16, 02:47:48.812, 72.471, -2.547, 10.28, 317.910, 315.740, 2.1700, 1.790, 1.650, 0.920, 0.020, 0.020, 0.012, 2, 1.37, 1.52, -0.81, 2.00, 0.00, 0.00, 0.00, 0.00, 317.69
2024/09/16, 02:47:58.812, 72.472, -2.548, 10.23, 317.930, 315.870, 2.0600, 0.550, 1.110, 0.140, 0.020, 0.020, 0.012, 2, 0.27, 1.16, -0.09, 2.00, 0.00, 0.00, 0.00, 0.00, 317.61
2024/09/16, 02:48:08.812, 72.472, -2.549, 10.14, 318.940, 317.170, 1.7700, -1.400, -0.470, -0.400, 0.020, 0.020, 0.012, 2, -1.28, -0.45, 0.57, 2.00, 0.00, 0.00, 0.00, 0.00, 318.56
2024/09/16, 02:48:18.812, 72.472, -2.551, 10.23, 318.690, 317.310, 1.3800, -1.820, 0.250, -0.140, 0.020, 0.020, 0.012, 2, -1.79, -0.04, 0.64, 2.00, 0.00, 0.00, 0.00, 0.00, 318.69
2024/09/16, 02:48:28.812, 72.472, -2.552, 10.35, 317.530, 316.150, 1.3800, -1.140, 1.430, 1.020, 0.020, 0.020, 0.012, 2, -1.76, 1.57, -0.75, 2.00, 0.00, 0.00, 0.00, 0.00, 317.69
2024/09/16, 02:48:38.812, 72.473, -2.553, 10.51, 318.080, 315.790, 2.2900, 0.920, -1.050, -0.200, 0.020, 0.020, 0.012, 2, 0.51, -0.34, 0.21, 2.00, 0.00, 0.00, 0.00, 0.00, 317.53
2024/09/16, 02:48:48.813, 72.473, -2.554, 10.30, 319.900, 317.470, 2.4300, 1.900, -2.360, -1.210, 0.020, 0.020, 0.012, 2, 1.77, -1.65, 1.02, 2.00, 0.00, 0.00, 0.00, 0.00, 319.25
2024/09/16, 02:48:58.813, 72.473, -2.555, 10.15, 320.900, 318.890, 2.0100, -0.590, 0.750, -0.100, 0.020, 0.020, 0.012, 2, -0.04, 0.57, 0.32, 2.00, 0.00, 0.00, 0.00, 0.00, 320.62
2024/09/16, 02:49:08.813, 72.474, -2.556, 9.96, 319.330, 317.720, 1.6100, -1.520, 1.970, 0.830, 0.020, 0.020, 0.012, 2, -1.57, 2.08, -0.74, 2.00, 0.00, 0.00, 0.00, 0.00, 319.32
2024/09/16, 02:49:18.813, 72.474, -2.557, 10.17, 318.110, 316.600, 1.5100, -0.500, -1.050, 0.200, 0.020, 0.020, 0.012, 2, -0.81, -1.18, -0.14, 2.00, 0.00, 0.00, 0.00, 0.00, 317.83
2024/09/16, 02:49:28.813, 72.474, -2.558, 10.23, 319.110, 317.200, 1.9100, 0.520, -0.340, -0.580, 0.020, 0.020, 0.012, 1, 0.77, -1.03, 0.87, 2.00, 0.00, 0.00, 0.00, 0.00, 318.56
2024/09/16, 02:49:38.813, 72.475, -2.559, 10.28, 319.100, 317.700, 1.4000, -2.790, 0.890, -0.200, 0.020, 0.020, 0.012, 2, -2.73, 0.52, 0.48, 2.00, 0.00, 0.00, 0.00, 0.00, 319.15
2024/09/16, 02:49:48.813, 72.475, -2.560, 10.24, 317.070, 315.550, 1.5200, -1.100, 1.220, 0.950, 0.020, 0.020, 0.012, 1, -1.99, 1.48, -0.88, 2.00, 0.00, 0.00, 0.00, 0.00, 316.90
2024/09/16, 02:49:58.813, 72.475, -2.561, 10.14, 317.900, 315.520, 2.3800, 3.240, -1.140, 0.530, 0.020, 0.020, 0.012, 1, 2.62, -0.73, -0.74, 2.00, 0.00, 0.00, 0.00, 0.00, 317.29
2024/09/16, 02:50:08.813, 72.476, -2.562, 10.19, 319.740, 317.610, 2.1300, 1.550, -0.880, -0.770, 0.020, 0.020, 0.012, 2, 2.07, -1.11, 0.84, 2.00, 0.00, 0.00, 0.00, 0.00, 319.45
2024/09/16, 02:50:18.813, 72.476, -2.564, 10.36, 319.070, 316.960, 2.1100, -2.560, 1.960, -0.420, 0.020, 0.020, 0.012, 2, -1.36, 2.10, 0.30, 2.00, 0.00, 0.00, 0.00, 0.00, 318.90
2024/09/16, 02:50:28.813, 72.476, -2.565, 10.44, 318.220, 316.840, 1.3800, -4.260, -0.160, -0.530, 0.020, 0.020, 0.012, 2, -4.31, 0.32, 0.25, 2.00, 0.00, 0.00, 0.00, 0.00, 318.15
2024/09/16, 02:50:38.813, 72.477, -2.566, 10.40, 316.830, 315.740, 1.0900, -2.580, 1.340, -0.120, 0.020, 0.020, 0.012, 2, -3.34, 1.03, 0.39, 2.00, 0.00, 0.00, 0.00, 0.00, 316.98
2024/09/16, 02:50:48.813, 72.477, -2.567, 10.41, 316.950, 315.350, 1.6000, -0.220, 1.470, 0.840, 0.020, 0.020, 0.012, 1, -1.53, 1.71, -0.82, 2.00, 0.00, 0.00, 0.00, 0.00, 316.86
2024/09/16, 02:50:58.813, 72.477, -2.568, 10.51, 318.330, 316.520, 1.8100, 1.190, -0.010, 0.260, 0.020, 0.020, 0.012, 2, 0.62, -0.19, -0.15, 2.00, 0.00, 0.00, 0.00, 0.00, 318.01
2024/09/16, 02:51:08.813, 72.478, -2.569, 10.46, 319.000, 316.560, 2.4400, 0.250, 0.420, -0.740, 0.020, 0.020, 0.012, 2, 0.59, 1.21, 0.48, 2.00, 0.00, 0.00, 0.00, 0.00, 318.51
2024/09/16, 02:51:18.813, 72.478, -2.570, 10.52, 318.080, 315.760, 2.3200, -0.040, 0.310, 0.250, 0.020, 0.020, 0.012, 2, -0.05, 0.99, -0.24, 2.00, 0.00, 0.00, 0.00, 0.00, 317.67
2024/09/16, 02:51:28.814, 72.478, -2.571, 10.49, 320.010, 317.910, 2.1000, 0.490, -1.840, -0.290, 0.020, 0.020, 0.012, 2, 0.85, -1.58, 0.49, 2.00, 0.00, 0.00, 0.00, 0.00, 319.50
2024/09/16, 02:51:38.814, 72.479, -2.572, 10.09, 322.140, 319.800, 2.3400, 0.670, 0.120, -0.210, 0.020, 0.020, 0.012, 2, 1.73, -0.35, 0.65, 2.00, 0.00, 0.00, 0.00, 0.00, 321.45
2024/09/16, 02:51:48.814, 72.479, -2.573, 9.91, 321.080, 319.610, 1.4700, -1.500, 1.450, 0.440, 0.020, 0.020, 0.012, 2, -0.81, 1.14, -0.18, 2.00, 0.00, 0.00, 0.00, 0.00, 321.11
2024/09/16, 02:51:58.814, 72.479, -2.574, 9.85, 318.690, 317.290, 1.4000, -1.940, -0.560, 0.190, 0.020, 0.020, 0.012, 2, -1.72, -0.12, -0.33, 2.00, 0.00, 0.00, 0.00, 0.00, 318.57
2024/09/16, 02:52:08.814, 72.480, -2.576, 10.25, 316.890, 315.530, 1.3600, -0.080, 0.240, -0.350, 0.020, 0.020, 0.012, 2, -0.45, -0.29, 0.58, 2.00, 0.00, 0.00, 0.00, 0.00, 316.78
2024/09/16, 02:52:18.814, 72.480, -2.577, 10.36, 317.950, 315.850, 2.1000, -1.380, 1.070, -0.310, 0.020, 0.020, 0.012, 2, -0.98, 0.78, 0.66, 2.00, 0.00, 0.00, 0.00, 0.00, 317.73
2024/09/16, 02:52:28.814, 72.480, -2.578, 10.38, 317.160, 315.950, 1.2100, -2.080, 0.960, 0.440, 0.020, 0.020, 0.012, 2, -2.52, 1.19, -0.27, 2.00, 0.00, 0.00, 0.00, 0.00, 317.13
2024/09/16, 02:52:38.814, 72.481, -2.579, 10.40, 316.180, 314.910, 1.2700, -0.150, -0.300, 0.230, 0.020, 0.020, 0.012, 1, -0.92, -0.18, -0.06, 2.00, 0.00, 0.00, 0.00, 0.00, 316.12
2024/09/16, 02:52:48.814, 72.481, -2.580, 10.42, 316.890, 315.440, 1.4500, 1.050, -0.210, 0.290, 0.020, 0.020, 0.012, 2, 0.40, -0.55, -0.27, 2.00, 0.00, 0.00, 0.00, 0.00, 316.71
2024/09/16, 02:52:58.814, 72.481, -2.581, 10.49, 317.530, 315.190, 2.3400, 1.260, 0.610, 0.350, 0.020, 0.020, 0.012, 2, 1.38, 0.83, -0.42, 2.00, 0.00, 0.00, 0.00, 0.00, 317.18
2024/09/16, 02:53:08.814, 72.482, -2.582, 10.50, 318.420, 316.450, 1.9700, -0.710, 0.400, 0.380, 0.020, 0.020, 0.012, 2, -0.22, 0.54, -0.49, 2.00, 0.00, 0.00, 0.00, 0.00, 318.33
2024/09/16, 02:53:18.814, 72.482, -2.583, 10.55, 318.130, 316.680, 1.4500, -1.530, -0.540, -0.720, 0.020, 0.020, 0.012, 2, -0.85, -0.52, 0.57, 2.00, 0.00, 0.00, 0.00, 0.00, 318.04
2024/09/16, 02:53:28.814, 72.482, -2.585, 10.58, 316.750, 315.360, 1.3900, -1.890, 1.680, -0.040, 0.020, 0.020, 0.012, 2, -1.98, 1.49, 0.03, 2.00, 0.00, 0.00, 0.00, 0.00, 316.81
2024/09/16, 02:53:38.814, 72.483, -2.586, 10.57, 317.690, 315.860, 1.8300, -0.420, 0.330, 0.360, 0.020, 0.020, 0.012, 2, -0.80, 0.93, -0.71, 2.00, 0.00, 0.00, 0.00, 0.00, 317.47
2024/09/16, 02:53:48.814, 72.483, -2.587, 10.54, 318.890, 317.360, 1.5300, -0.470, -1.560, -0.890, 0.020, 0.020, 0.012, 2, -0.34, -1.36, 1.06, 2.00, 0.00, 0.00, 0.00, 0.00, 318.70
2024/09/16, 02:53:58.814, 72.483, -2.588, 10.62, 319.370, 317.920, 1.4500, -0.810, 0.540, 0.010, 0.020, 0.020, 0.012, 2, -0.02, 0.13, 0.42, 2.00, 0.00, 0.00, 0.00, 0.00, 319.31
2024/09/16, 02:54:08.814, 72.484, -2.589, 10.55, 318.880, 317.700, 1.1800, -3.190, 0.470, 0.100, 0.020, 0.020, 0.012, 2, -2.89, 0.81, 0.01, 2.00, 0.00, 0.00, 0.00, 0.00, 319.02
2024/09/16, 02:54:18.815, 72.484, -2.590, 10.47, 316.560, 314.770, 1.7900, -0.840, 1.040, 0.720, 0.020, 0.020, 0.012, 2, -0.73, 0.89, -0.28, 2.00, 0.00, 0.00, 0.00, 0.00, 316.61
2024/09/16, 02:54:28.815, 72.484, -2.591, 10.48, 317.670, 315.860, 1.8100, 2.080, -0.750, 0.830, 0.020, 0.020, 0.012, 2, 2.24, -0.93, -0.54, 2.00, 0.00, 0.00, 0.00, 0.00, 317.36
2024/09/16, 02:54:38.815, 72.485, -2.592, 10.35, 317.680, 316.280, 1.4000, -0.590, -0.000, -0.210, 0.020, 0.020, 0.012, 2, -0.17, -0.59, 0.75, 2.00, 0.00, 0.00, 0.00, 0.00, 317.83
2024/09/16, 02:54:48.815, 72.485, -2.593, 10.37, 316.000, 314.620, 1.3800, -1.870, 1.970, 0.930, 0.020, 0.020, 0.012, 2, -2.06, 1.80, -0.62, 2.00, 0.00, 0.00, 0.00, 0.00, 316.29
2024/09/16, 02:54:58.815, 72.485, -2.595, 10.23, 317.060, 315.660, 1.4000, 0.340, -1.700, 0.390, 0.020, 0.020, 0.012, 2, 0.05, -1.35, -0.34, 2.00, 0.00, 0.00, 0.00, 0.00, 316.89
2024/09/16, 02:55:08.815, 72.486, -2.596, 10.01, 317.780, 315.670, 2.1100, 0.650, 0.670, -0.600, 0.020, 0.020, 0.012, 2, 1.94, 0.34, 0.96, 2.00, 0.00, 0.00, 0.00, 0.00, 317.49
2024/09/16, 02:55:18.815, 72.486, -2.597, 10.11, 316.670, 314.920, 1.7500, -0.880, 1.510, 0.500, 0.021, 0.021, 0.012, 2, -0.18, 2.17, -0.64, 2.00, 0.00, 0.00, 0.00, 0.00, 316.75
2024/09/16, 02:55:28.815, 72.486, -2.598, 10.45, 316.280, 314.820, 1.4600, 0.040, -2.150, 0.350, 0.021, 0.021, 0.012, 2, 0.33, -1.61, -0.43, 2.00, 0.00, 0.00, 0.00, 0.00, 316.01
2024/09/16, 02:55:38.815, 72.487, -2.599, 10.55, 319.440, 317.810, 1.6300, 0.450, -1.840, -1.030, 0.021, 0.021, 0.012, 2, 0.89, -2.01, 1.13, 2.00, 0.00, 0.00, 0.00, 0.00, 319.36
2024/09/16, 02:55:48.815, 72.487, -2.600, 10.61, 319.250, 317.810, 1.4400, -1.570, 1.760, 0.340, 0.021, 0.021, 0.012, 2, -1.11, 1.77, -0.47, 2.00, 0.00, 0.00, 0.00, 0.00, 319.53
2024/09/16, 02:55:58.815, 72.487, -2.601, 10.67, 316.850, 316.020, 0.8300, -0.470, 0.810, 0.830, 0.021, 0.021, 0.012, 2, -1.02, 0.91, -1.00, 2.00, 0.00, 0.00, 0.00, 0.00, 317.20
2024/09/16, 02:56:08.815, 72.488, -2.602, 10.56, 317.750, 316.300, 1.4500, 1.210, -0.180, -0.470, 0.021, 0.021, 0.012, 2, 0.95, -0.40, 0.53, 2.00, 0.00, 0.00, 0.00, 0.00, 317.72
2024/09/16, 02:56:18.815, 72.488, -2.603, 10.50, 316.850, 315.220, 1.6300, 1.210, 0.880, -0.210, 0.021, 0.021, 0.012, 2, 1.05, 1.04, 0.19, 2.00, 0.00, 0.00, 0.00, 0.00, 316.93
2024/09/16, 02:56:28.815, 72.488, -2.605, 10.51, 315.870, 314.550, 1.3200, 0.440, 1.450, 0.620, 0.021, 0.021, 0.012, 2, -0.18, 1.46, -0.57, 2.00, 0.00, 0.00, 0.00, 0.00, 315.94
2024/09/16, 02:56:38.815, 72.489, -2.606, 10.52, 316.860, 315.340, 1.5200, 0.130, -0.060, -0.250, 0.021, 0.021, 0.012, 2, -0.53, 0.29, 0.23, 2.00, 0.00, 0.00, 0.00, 0.00, 316.73
2024/09/16, 02:56:48.815, 72.489, -2.607, 10.50, 315.540, 313.930, 1.6100, 1.930, 0.000, -0.120, 0.021, 0.021, 0.012, 2, 1.27, 0.24, 0.07, 2.00, 0.00, 0.00, 0.00, 0.00, 315.39
2024/09/16, 02:56:58.815, 72.489, -2.608, 10.53, 316.270, 314.580, 1.6900, 2.460, -0.920, 0.730, 0.021, 0.021, 0.012, 2, 2.19, -0.90, -0.51, 2.00, 0.00, 0.00, 0.00, 0.00, 316.05
2024/09/16, 02:57:08.816, 72.490, -2.609, 10.65, 317.580, 315.980, 1.6000, 0.730, 0.810, 0.060, 0.021, 0.021, 0.012, 2, 1.06, 0.46, 0.40, 2.00, 0.00, 0.00, 0.00, 0.00, 317.54
2024/09/16, 02:57:18.816, 72.490, -2.610, 10.55, 315.980, 315.010, 0.9700, -2.250, 1.120, 0.590, 0.021, 0.021, 0.012, 2, -2.56, 1.23, -0.38, 2.00, 0.00, 0.00, 0.00, 0.00, 316.44
2024/09/16, 02:57:28.816, 72.490, -2.612, 10.49, 315.400, 313.580, 1.8200, 0.790, -0.000, 0.300, 0.021, 0.021, 0.012, 2, 0.60, 0.57, -0.34, 2.00, 0.00, 0.00, 0.00, 0.00, 315.08
2024/09/16, 02:57:38.816, 72.490, -2.613, 10.44, 317.230, 315.170, 2.0600, 1.680, -0.010, -0.310, 0.021, 0.021, 0.012, 2, 1.52, -0.07, 0.54, 2.00, 0.00, 0.00, 0.00, 0.00, 316.92
2024/09/16, 02:57:48.816, 72.491, -2.614, 10.46, 318.500, 316.960, 1.5400, -1.920, 0.710, -0.080, 0.021, 0.021, 0.012, 2, -1.64, 0.69, 0.39, 2.00, 0.00, 0.00, 0.00, 0.00, 318.47
2024/09/16, 02:57:58.816, 72.491, -2.615, 10.46, 316.320, 315.410, 0.9100, -1.920, 1.540, 0.730, 0.021, 0.021, 0.012, 2, -1.88, 1.54, -0.51, 2.00, 0.00, 0.00, 0.00, 0.00, 316.54
2024/09/16, 02:58:08.816, 72.491, -2.616, 10.51, 314.610, 313.240, 1.3700, 1.060, -0.240, 0.200, 0.021, 0.021, 0.012, 2, 0.08, 0.19, -0.35, 2.00, 0.00, 0.00, 0.00, 0.00, 314.53
2024/09/16, 02:58:18.816, 72.492, -2.617, 10.62, 316.610, 314.420, 2.1900, 2.900, 0.040, 0.140, 0.021, 0.021, 0.012, 2, 2.55, 0.32, -0.16, 2.00, 0.00, 0.00, 0.00, 0.00, 316.24
2024/09/16, 02:58:28.816, 72.492, -2.618, 10.72, 317.280, 315.760, 1.5200, 1.240, 0.180, -0.500, 0.021, 0.021, 0.012, 2, 1.19, 0.33, 0.57, 2.00, 0.00, 0.00, 0.00, 0.00, 317.38
2024/09/16, 02:58:38.816, 72.492, -2.620, 10.69, 315.930, 315.000, 0.9300, -0.880, 0.160, 0.330, 0.021, 0.021, 0.012, 2, -1.35, -0.20, 0.01, 2.00, 0.00, 0.00, 0.00, 0.00, 316.19
2024/09/16, 02:58:48.816, 72.493, -2.621, 10.67, 317.000, 315.300, 1.7000, 1.050, -0.640, 0.250, 0.021, 0.021, 0.012, 2, 1.25, -1.01, 0.14, 2.00, 0.00, 0.00, 0.00, 0.00, 316.80
2024/09/16, 02:58:58.816, 72.493, -2.622, 10.51, 319.100, 318.050, 1.0500, -2.220, 1.760, 0.040, 0.021, 0.021, 0.012, 2, -1.89, 1.44, 0.45, 2.00, 0.00, 0.00, 0.00, 0.00, 319.47
2024/09/16, 02:59:08.816, 72.493, -2.623, 10.42, 316.330, 315.770, 0.5600, -3.030, 2.530, 2.030, 0.021, 0.021, 0.012, 2, -3.75, 2.92, -1.94, 2.00, 0.00, 0.00, 0.00, 0.00, 316.74
2024/09/16, 02:59:18.816, 72.494, -2.624, 10.34, 317.740, 315.940, 1.8000, 2.160, -1.540, 0.390, 0.021, 0.021, 0.012, 2, 1.96, -1.13, -0.29, 2.00, 0.00, 0.00, 0.00, 0.00, 317.32
2024/09/16, 02:59:28.816, 72.494, -2.625, 10.42, 320.340, 318.350, 1.9900, 1.610, 0.230, -0.620, 0.021, 0.021, 0.012, 2, 2.54, -0.02, 1.07, 2.00, 0.00, 0.00, 0.00, 0.00, 320.01
2024/09/16, 02:59:38.816, 72.494, -2.626, 10.52, 318.440, 317.980, 0.4600, -2.440, 1.460, 0.800, 0.021, 0.021, 0.012, 2, -2.64, 1.23, -0.57, 2.00, 0.00, 0.00, 0.00, 0.00, 318.67
2024/09/16, 02:59:48.816, 72.495, -2.627, 10.38, 317.970, 316.680, 1.2900, -1.210, 0.670, 1.030, 0.021, 0.021, 0.012, 2, -1.46, 0.41, -0.52, 2.00, 0.00, 0.00, 0.00, 0.00, 318.02
2024/09/16, 02:59:58.817, 72.495, -2.628, 10.30, 318.500, 317.250, 1.2500, -1.140, 0.530, -0.130, 0.021, 0.021, 0.012, 2, -1.13, 0.32, 0.39, 2.00, 0.00, 0.00, 0.00, 0.00, 318.50
